year;month;tipe_1;tipe_2;tipe_3;model;region;quantity
2021;9;LCV;bort;gaz_next;A21R23;orenburgskaya;1
2021;9;LCV;bort;gaz_next;A21R23;permskiy;1
2021;9;LCV;bort;gaz_next;A21R23;ryazanskaya;2
2021;9;LCV;bort;gaz_next;A21R23;sverdlovskaya;1
2021;9;LCV;bort;gaz_next;A21R23;sevosetiya;4
2021;9;LCV;bort;gaz_next;A21R23;smolenskaya;1
2021;9;LCV;bort;gaz_next;A21R23;tomskaya;2
2021;9;LCV;bort;gaz_next;A21R23;tulskaya;2
2021;9;LCV;bort;gaz_next;A21R23;tyumenskaya;1
2021;9;LCV;bort;gaz_next;A21R23;udmurtiya;3
2021;9;LCV;bort;gaz_next;A21R23;ulyanovskaya;1
2021;9;LCV;bort;gaz_next;A21R25;bashkortostan;3
2021;9;LCV;bort;gaz_next;A21R25;belgorodskaya;1
2021;9;LCV;bort;gaz_next;A21R25;bryanskaya;1
2021;9;LCV;bort;gaz_next;A21R25;volgogradskaya;3
2021;9;LCV;bort;gaz_next;A21R25;vologodskaya;1
2021;9;LCV;bort;gaz_next;A21R25;ivanovskaya;1
2021;9;LCV;bort;gaz_next;A21R25;karachaevo_cherkesiya;1
2021;9;LCV;bort;gaz_next;A21R25;kareliya;1
2021;9;LCV;bort;gaz_next;A21R25;kemerovskaya;2
2021;9;LCV;bort;gaz_next;A21R25;kirovskaya;1
2021;9;LCV;bort;gaz_next;A21R25;krasnodarskiy;1
2021;9;LCV;bort;gaz_next;A21R25;kurganskaya;2
2021;9;LCV;bort;gaz_next;A21R25;kurskaya;2
2021;9;LCV;bort;gaz_next;A21R25;mariyel;1
2021;9;LCV;bort;gaz_next;A21R25;moskva;21
2021;9;LCV;bort;gaz_next;A21R25;moskovskaya;20
2021;9;LCV;bort;gaz_next;A21R25;nizhegorodskaya;2
2021;9;LCV;bort;gaz_next;A21R25;novosibirskaya;2
2021;9;LCV;bort;gaz_next;A21R25;omskaya;3
2021;9;LCV;bort;gaz_next;A21R25;orenburgskaya;2
2021;9;LCV;bort;gaz_next;A21R25;permskiy;1
2021;9;LCV;bort;gaz_next;A21R25;rostovskaya;1
2021;9;LCV;bort;gaz_next;A21R25;ryazanskaya;1
2021;9;LCV;bort;gaz_next;A21R25;samarskaya;1
2021;9;LCV;bort;gaz_next;A21R25;sverdlovskaya;2
2021;9;LCV;bort;gaz_next;A21R25;stavropolskiy;3
2021;9;LCV;bort;gaz_next;A21R25;tatarstan;12
2021;9;LCV;bort;gaz_next;A21R25;tulskaya;2
2021;9;LCV;bort;gaz_next;A21R25;tyumenskaya;1
2021;9;LCV;bort;gaz_next;A21R25;udmurtiya;1
2021;9;LCV;bort;gaz_next;A21R25;ulyanovskaya;1
2021;9;LCV;bort;gaz_next;A21R25;hmao;3
2021;9;LCV;bort;gaz_next;A21R25;chelyabinskaya;8
2021;9;LCV;bort;gaz_next;A21R25;chuvashiya;2
2021;9;LCV;bort;gaz_next;A21R25;yakutiya;1
2021;9;LCV;bort;gaz_next;A21R26;belgorodskaya;1
2021;9;LCV;bort;gaz_next;A21R26;vladimirskaya;2
2021;9;LCV;bort;gaz_next;A21R26;volgogradskaya;2
2021;9;LCV;bort;gaz_next;A21R26;voronezhskaya;3
2021;9;LCV;bort;gaz_next;A21R26;ivanovskaya;1
2021;9;LCV;bort;gaz_next;A21R26;kemerovskaya;1
2021;9;LCV;bort;gaz_next;A21R26;krasnodarskiy;3
2021;9;LCV;bort;gaz_next;A21R26;moskva;4
2021;9;LCV;bort;gaz_next;A21R26;moskovskaya;4
2021;9;LCV;bort;gaz_next;A21R26;nizhegorodskaya;3
2021;9;LCV;bort;gaz_next;A21R26;rostovskaya;5
2021;9;LCV;bort;gaz_next;A21R26;ryazanskaya;1
2021;9;LCV;bort;gaz_next;A21R26;samarskaya;2
2021;9;LCV;bort;gaz_next;A21R26;sankt_peterburg;1
2021;9;LCV;bort;gaz_next;A21R26;sverdlovskaya;4
2021;9;LCV;bort;gaz_next;A21R26;smolenskaya;1
2021;9;LCV;bort;gaz_next;A21R26;tatarstan;2
2021;9;LCV;bort;gaz_next;A21R26;chelyabinskaya;5
2021;9;LCV;bort;gaz_next;A21R32;adygeya;1
2021;9;LCV;bort;gaz_next;A21R32;altayskiy;5
2021;9;LCV;bort;gaz_next;A21R32;bashkortostan;2
2021;9;LCV;bort;gaz_next;A21R32;belgorodskaya;3
2021;9;LCV;bort;gaz_next;A21R32;bryanskaya;1
2021;9;LCV;bort;gaz_next;A21R32;buryatiya;1
2021;9;LCV;bort;gaz_next;A21R32;vladimirskaya;5
2021;9;LCV;bort;gaz_next;A21R32;volgogradskaya;4
2021;9;LCV;bort;gaz_next;A21R32;irkutskaya;4
2021;9;LCV;bort;gaz_next;A21R32;kabardino_balkariya;1
2021;9;LCV;bort;gaz_next;A21R32;kaluzhskaya;2
2021;9;LCV;bort;gaz_next;A21R32;kemerovskaya;6
2021;9;LCV;bort;gaz_next;A21R32;kirovskaya;1
2021;9;LCV;bort;gaz_next;A21R32;kostromskaya;1
2021;9;LCV;bort;gaz_next;A21R32;krasnodarskiy;36
2021;9;LCV;bort;gaz_next;A21R32;krasnoyarskiy;3
2021;9;LCV;bort;gaz_next;A21R32;krym;5
2021;9;LCV;bort;gaz_next;A21R32;kurskaya;4
2021;9;LCV;bort;gaz_next;A21R32;leningradskaya;2
2021;9;LCV;bort;gaz_next;A21R32;moskva;38
2021;9;LCV;bort;gaz_next;A21R32;moskovskaya;35
2021;9;LCV;bort;gaz_next;A21R32;nizhegorodskaya;21
2021;9;LCV;bort;gaz_next;A21R32;novosibirskaya;2
2021;9;LCV;bort;gaz_next;A21R32;omskaya;6
2021;9;LCV;bort;gaz_next;A21R32;orenburgskaya;2
2021;9;LCV;bort;gaz_next;A21R32;orlovskaya;2
2021;9;LCV;bort;gaz_next;A21R32;penzenskaya;5
2021;9;LCV;bort;gaz_next;A21R32;permskiy;8
2021;9;LCV;bort;gaz_next;A21R32;pskovskaya;3
2021;9;LCV;bort;gaz_next;A21R32;rostovskaya;6
2021;9;LCV;bort;gaz_next;A21R32;samarskaya;5
2021;9;LCV;bort;gaz_next;A21R32;sankt_peterburg;31
2021;9;LCV;bort;gaz_next;A21R32;saratovskaya;5
2021;9;LCV;bort;gaz_next;A21R32;sverdlovskaya;11
2021;9;LCV;bort;gaz_next;A21R32;sevosetiya;4
2021;9;LCV;bort;gaz_next;A21R32;smolenskaya;1
2021;9;LCV;bort;gaz_next;A21R32;stavropolskiy;5
2021;9;LCV;bort;gaz_next;A21R32;tambovskaya;2
2021;9;LCV;bort;gaz_next;A21R32;tatarstan;3
2021;9;LCV;bort;gaz_next;A21R32;tverskaya;3
2021;9;LCV;bort;gaz_next;A21R32;tomskaya;2
2021;9;LCV;bort;gaz_next;A21R32;tulskaya;2
2021;9;LCV;bort;gaz_next;A21R32;tyumenskaya;4
2021;9;LCV;bort;gaz_next;A21R32;udmurtiya;4
2021;9;LCV;bort;gaz_next;A21R32;ulyanovskaya;1
2021;9;LCV;bort;gaz_next;A21R32;hakaciya;3
2021;9;LCV;bort;gaz_next;A21R32;hmao;2
2021;9;LCV;bort;gaz_next;A21R32;chelyabinskaya;5
2021;9;LCV;bort;gaz_next;A21R32;chuvashiya;2
2021;9;LCV;bort;gaz_next;A21R32;yanao;1
2021;9;LCV;bort;gaz_next;A21R33;komi;1
2021;9;LCV;bort;gaz_next;A21R33;krasnodarskiy;1
2021;9;LCV;bort;gaz_next;A21R33;mariyel;1
2021;9;LCV;bort;gaz_next;A21R33;moskva;2
2021;9;LCV;bort;gaz_next;A21R33;ryazanskaya;1
2021;9;LCV;bort;gaz_next;A21R33;samarskaya;1
2021;9;LCV;bort;gaz_next;A21R33;saratovskaya;1
2021;9;LCV;bort;gaz_next;A21R33;smolenskaya;1
2021;9;LCV;bort;gaz_next;A21R33;tatarstan;1
2021;9;LCV;bort;gaz_next;A21R33;tverskaya;1
2021;9;LCV;bort;gaz_next;A21R33;khabarovskiy;2
2021;9;LCV;bort;gaz_next;A21R33;hmao;1
2021;9;LCV;bort;gaz_next;A21R33;chuvashiya;1
2021;9;LCV;bort;gaz_next;A21R35;altayskiy;1
2021;9;LCV;bort;gaz_next;A21R35;bashkortostan;5
2021;9;LCV;bort;gaz_next;A21R35;vologodskaya;1
2021;9;LCV;bort;gaz_next;A21R35;voronezhskaya;1
2021;9;LCV;bort;gaz_next;A21R35;dagestan;1
2021;9;LCV;bort;gaz_next;A21R35;kabardino_balkariya;1
2021;9;LCV;bort;gaz_next;A21R35;kemerovskaya;2
2021;9;LCV;bort;gaz_next;A21R35;krasnodarskiy;2
2021;9;LCV;bort;gaz_next;A21R35;krasnoyarskiy;1
2021;9;LCV;bort;gaz_next;A21R35;leningradskaya;1
2021;9;LCV;bort;gaz_next;A21R35;moskva;12
2021;9;LCV;bort;gaz_next;A21R35;moskovskaya;8
2021;9;LCV;bort;gaz_next;A21R35;omskaya;4
2021;9;LCV;bort;gaz_next;A21R35;orenburgskaya;4
2021;9;LCV;bort;gaz_next;A21R35;rostovskaya;1
2021;9;LCV;bort;gaz_next;A21R35;ryazanskaya;2
2021;9;LCV;bort;gaz_next;A21R35;samarskaya;5
2021;9;LCV;bort;gaz_next;A21R35;sverdlovskaya;2
2021;9;LCV;bort;gaz_next;A21R35;sevosetiya;1
2021;9;LCV;bort;gaz_next;A21R35;stavropolskiy;1
2021;9;LCV;bort;gaz_next;A21R35;tatarstan;1
2021;9;LCV;bort;gaz_next;A21R35;tulskaya;2
2021;9;LCV;bort;gaz_next;A21R35;tyumenskaya;1
2021;9;LCV;bort;gaz_next;A21R35;udmurtiya;2
2021;9;LCV;bort;gaz_next;A21R35;ulyanovskaya;1
2021;9;LCV;bort;gaz_next;A21R35;hmao;1
2021;9;LCV;bort;gaz_next;A21R35;chelyabinskaya;4
2021;9;LCV;bort;gaz_next;A21R35;chechnya;2
2021;9;LCV;bort;gaz_next;A21R35;chuvashiya;2
2021;9;LCV;bort;gaz_next;A21R36;belgorodskaya;1
2021;9;LCV;bort;gaz_next;A21R36;kemerovskaya;1
2021;9;LCV;bort;gaz_next;A21R36;kostromskaya;5
2021;9;LCV;bort;gaz_next;A21R36;moskva;5
2021;9;LCV;bort;gaz_next;A21R36;moskovskaya;5
2021;9;LCV;bort;gaz_next;A21R36;orenburgskaya;1
2021;9;LCV;bort;gaz_next;A21R36;rostovskaya;2
2021;9;LCV;bort;gaz_next;A21R36;ryazanskaya;7
2021;9;LCV;bort;gaz_next;A21R36;sverdlovskaya;5
2021;9;LCV;bort;gaz_next;A22R22;arkhangelskaya;3
2021;9;LCV;bort;gaz_next;A22R22;bashkortostan;2
2021;9;LCV;bort;gaz_next;A22R22;belgorodskaya;1
2021;9;LCV;bort;gaz_next;A22R22;vladimirskaya;2
2021;9;LCV;bort;gaz_next;A22R22;vologodskaya;1
2021;9;LCV;bort;gaz_next;A22R22;kaliningradskaya;1
2021;9;LCV;bort;gaz_next;A22R22;kaluzhskaya;1
2021;9;LCV;bort;gaz_next;A22R22;kirovskaya;1
2021;9;LCV;bort;gaz_next;A22R22;krasnodarskiy;3
2021;9;LCV;bort;gaz_next;A22R22;kurganskaya;1
2021;9;LCV;bort;gaz_next;A22R22;lipetskaya;1
2021;9;LCV;bort;gaz_next;A22R22;moskva;14
2021;9;LCV;bort;gaz_next;A22R22;moskovskaya;4
2021;9;LCV;bort;gaz_next;A22R22;murmanskaya;2
2021;9;LCV;bort;gaz_next;A22R22;permskiy;2
2021;9;LCV;bort;gaz_next;A22R22;rostovskaya;3
2021;9;LCV;bort;gaz_next;A22R22;smolenskaya;1
2021;9;LCV;bort;gaz_next;A22R22;stavropolskiy;2
2021;9;LCV;bort;gaz_next;A22R22;tatarstan;6
2021;9;LCV;bort;gaz_next;A22R22;tyva;2
2021;9;LCV;bort;gaz_next;A22R22;hmao;2
2021;9;LCV;bort;gaz_next;A22R23;kaluzhskaya;1
2021;9;LCV;bort;gaz_next;A22R23;komi;2
2021;9;LCV;bort;gaz_next;A22R23;moskva;2
2021;9;LCV;bort;gaz_next;A22R23;moskovskaya;1
2021;9;LCV;bort;gaz_next;A22R23;orenburgskaya;1
2021;9;LCV;bort;gaz_next;A22R23;orlovskaya;20
2021;9;LCV;bort;gaz_next;A22R32;altayskiy;1
2021;9;LCV;bort;gaz_next;A22R32;arkhangelskaya;2
2021;9;LCV;bort;gaz_next;A22R32;astrakhanskaya;2
2021;9;LCV;bort;gaz_next;A22R32;bashkortostan;2
2021;9;LCV;bort;gaz_next;A22R32;belgorodskaya;3
2021;9;LCV;bort;gaz_next;A22R32;bryanskaya;1
2021;9;LCV;bort;gaz_next;A22R32;vologodskaya;3
2021;9;LCV;bort;gaz_next;A22R32;voronezhskaya;3
2021;9;LCV;bort;gaz_next;A22R32;ivanovskaya;1
2021;9;LCV;bort;gaz_next;A22R32;irkutskaya;1
2021;9;LCV;bort;gaz_next;A22R32;kaliningradskaya;3
2021;9;LCV;bort;gaz_next;A22R32;kaluzhskaya;1
2021;9;LCV;bort;gaz_next;A22R32;krasnodarskiy;7
2021;9;LCV;bort;gaz_next;A22R32;krasnoyarskiy;4
2021;9;LCV;bort;gaz_next;A22R32;krym;1
2021;9;LCV;bort;gaz_next;A22R32;leningradskaya;4
2021;9;LCV;bort;gaz_next;A22R32;lipetskaya;1
2021;9;LCV;bort;gaz_next;A22R32;moskva;19
2021;9;LCV;bort;gaz_next;A22R32;moskovskaya;17
2021;9;LCV;bort;gaz_next;A22R32;murmanskaya;1
2021;9;LCV;bort;gaz_next;A22R32;nizhegorodskaya;9
2021;9;LCV;bort;gaz_next;A22R32;novosibirskaya;2
2021;9;LCV;bort;gaz_next;A22R32;omskaya;1
2021;9;LCV;bort;gaz_next;A22R32;permskiy;4
2021;9;LCV;bort;gaz_next;A22R32;rostovskaya;2
2021;9;LCV;bort;gaz_next;A22R32;ryazanskaya;2
2021;9;LCV;bort;gaz_next;A22R32;samarskaya;2
2021;9;LCV;bort;gaz_next;A22R32;sankt_peterburg;3
2021;9;LCV;bort;gaz_next;A22R32;saratovskaya;2
2021;9;LCV;bort;gaz_next;A22R32;sverdlovskaya;2
2021;9;LCV;bort;gaz_next;A22R32;sevastopol;4
2021;9;LCV;bort;gaz_next;A22R32;smolenskaya;1
2021;9;LCV;bort;gaz_next;A22R32;tyumenskaya;1
2021;9;LCV;bort;gaz_next;A22R32;udmurtiya;2
2021;9;LCV;bort;gaz_next;A22R32;ulyanovskaya;1
2021;9;LCV;bort;gaz_next;A22R32;chelyabinskaya;2
2021;9;LCV;bort;gaz_next;A22R32;chuvashiya;2
2021;9;LCV;bort;gaz_next;A22R33;vladimirskaya;2
2021;9;LCV;bort;gaz_next;A22R33;irkutskaya;1
2021;9;LCV;bort;gaz_next;A22R33;kaluzhskaya;2
2021;9;LCV;bort;gaz_next;A22R33;krasnoyarskiy;2
2021;9;LCV;bort;gaz_next;A22R33;leningradskaya;2
2021;9;LCV;bort;gaz_next;A22R33;moskva;1
2021;9;LCV;bort;gaz_next;A22R33;moskovskaya;1
2021;9;LCV;bort;gaz_next;A22R33;orenburgskaya;1
2021;9;LCV;bort;gaz_next;A22R33;permskiy;1
2021;9;LCV;bort;gaz_next;A22R33;rostovskaya;1
2021;9;LCV;bort;gaz_next;A22R33;ryazanskaya;1
2021;9;LCV;bort;gaz_next;A22R33;sverdlovskaya;1
2021;9;LCV;bort;gaz_next;A22R33;tatarstan;1
2021;9;LCV;bort;gaz_next;A22R33;tverskaya;1
2021;9;LCV;bort;gaz_next;A22R33;khabarovskiy;1
2021;9;LCV;bort;gaz_next;A22R35;altayskiy;1
2021;9;LCV;bort;gaz_next;A22R35;arkhangelskaya;1
2021;9;LCV;bort;gaz_next;A22R35;bryanskaya;1
2021;9;LCV;bort;gaz_next;A22R35;vladimirskaya;1
2021;9;LCV;bort;gaz_next;A22R35;vologodskaya;2
2021;9;LCV;bort;gaz_next;A22R35;voronezhskaya;3
2021;9;LCV;bort;gaz_next;A22R35;kaluzhskaya;1
2021;9;LCV;bort;gaz_next;A22R35;mariyel;1
2021;9;LCV;bort;gaz_next;A22R35;moskva;3
2021;9;LCV;bort;gaz_next;A22R35;moskovskaya;1
2021;9;LCV;bort;gaz_next;A22R35;nizhegorodskaya;4
2021;9;LCV;bort;gaz_next;A22R35;novosibirskaya;1
2021;9;LCV;bort;gaz_next;A22R35;omskaya;1
2021;9;LCV;bort;gaz_next;A22R35;orenburgskaya;1
2021;9;LCV;bort;gaz_next;A22R35;penzenskaya;1
2021;9;LCV;bort;gaz_next;A22R35;permskiy;2
2021;9;LCV;bort;gaz_next;A22R35;rostovskaya;1
2021;9;LCV;bort;gaz_next;A22R35;samarskaya;2
2021;9;LCV;bort;gaz_next;A22R35;sankt_peterburg;1
2021;9;LCV;bort;gaz_next;A22R35;saratovskaya;2
2021;9;LCV;bort;gaz_next;A22R35;sverdlovskaya;1
2021;9;LCV;bort;gaz_next;A22R35;sevastopol;1
2021;9;LCV;bort;gaz_next;A22R35;sevosetiya;2
2021;9;LCV;bort;gaz_next;A22R35;tatarstan;1
2021;9;LCV;bort;gaz_next;A22R35;tulskaya;1
2021;9;LCV;bort;gaz_next;A22R35;udmurtiya;1
2021;9;LCV;bort;gaz_next;A22R35;hmao;1
2021;9;LCV;bort;gaz_next;A22R35;chelyabinskaya;3
2021;9;LCV;bort;gaz_next;A22R36;bashkortostan;13
2021;9;LCV;bort;gaz_next;A22R36;krasnodarskiy;1
2021;9;LCV;bort;gaz_next;A22R36;lipetskaya;1
2021;9;LCV;bort;gaz_next;A23R22;belgorodskaya;1
2021;9;LCV;bort;gaz_next;A23R22;krasnodarskiy;2
2021;9;LCV;bort;gaz_next;A23R22;kurskaya;2
2021;9;LCV;bort;gaz_next;A23R22;moskva;5
2021;9;LCV;bort;gaz_next;A23R22;moskovskaya;2
2021;9;LCV;bort;gaz_next;A23R22;nizhegorodskaya;2
2021;9;LCV;bort;gaz_next;A23R22;orenburgskaya;1
2021;9;LCV;bort;gaz_next;A23R22;penzenskaya;1
2021;9;LCV;bort;gaz_next;A23R22;sankt_peterburg;1
2021;9;LCV;bort;gaz_next;A23R22;sverdlovskaya;1
2021;9;LCV;bort;gaz_next;A23R22;stavropolskiy;1
2021;9;LCV;bort;gaz_next;A23R22;tambovskaya;1
2021;9;LCV;bort;gaz_next;A23R22;tomskaya;1
2021;9;LCV;bort;gaz_next;A23R25;moskva;1
2021;9;LCV;bort;gaz_next;A23R25;moskovskaya;1
2021;9;LCV;bort;gaz_next;A23R25;nizhegorodskaya;1
2021;9;LCV;bort;gaz_next;A23R26;orenburgskaya;2
2021;9;LCV;bort;gaz_next;A23R32;altayskiy;2
2021;9;LCV;bort;gaz_next;A23R32;amurskaya;1
2021;9;LCV;bort;gaz_next;A23R32;voronezhskaya;2
2021;9;LCV;bort;gaz_next;A23R32;kaluzhskaya;1
2021;9;LCV;bort;gaz_next;A23R32;kostromskaya;1
2021;9;LCV;bort;gaz_next;A23R32;krasnodarskiy;7
2021;9;LCV;bort;gaz_next;A23R32;leningradskaya;1
2021;9;LCV;bort;gaz_next;A23R32;moskva;12
2021;9;LCV;bort;gaz_next;A23R32;moskovskaya;11
2021;9;LCV;bort;gaz_next;A23R32;nizhegorodskaya;1
2021;9;LCV;bort;gaz_next;A23R32;sankt_peterburg;10
2021;9;LCV;bort;gaz_next;A23R32;saratovskaya;1
2021;9;LCV;bort;gaz_next;A23R32;sverdlovskaya;1
2021;9;LCV;bort;gaz_next;A23R32;tomskaya;1
2021;9;LCV;bort;gaz_next;A23R32;tulskaya;1
2021;9;LCV;bort;gaz_next;A23R32;hakaciya;1
2021;9;LCV;bort;gaz_next;A23R32;hmao;1
2021;9;LCV;bort;gaz_next;A23R35;voronezhskaya;1
2021;9;LCV;bort;gaz_next;A23R35;dagestan;1
2021;9;LCV;bort;gaz_next;A23R35;moskovskaya;3
2021;9;LCV;bort;gaz_next;A23R35;omskaya;1
2021;9;LCV;bort;gaz_next;A23R35;sankt_peterburg;1
2021;9;LCV;bort;gaz_next;A23R35;tulskaya;1
2021;9;LCV;bort;gaz_next;A23R35;hmao;1
2021;9;LCV;bort;gaz_next;C41R92;belgorodskaya;1
2021;9;LCV;bort;gaz_next;C41R92;volgogradskaya;1
2021;9;LCV;bort;gaz_next;C41R92;voronezhskaya;1
2021;9;LCV;bort;gaz_next;C41R92;ivanovskaya;2
2021;9;LCV;bort;gaz_next;C41R92;irkutskaya;1
2021;9;LCV;bort;gaz_next;C41R92;kaliningradskaya;1
2021;9;LCV;bort;gaz_next;C41R92;kaluzhskaya;1
2021;9;LCV;bort;gaz_next;C41R92;krasnodarskiy;3
2021;9;LCV;bort;gaz_next;C41R92;krasnoyarskiy;2
2021;9;LCV;bort;gaz_next;C41R92;kurskaya;2
2021;9;LCV;bort;gaz_next;C41R92;leningradskaya;1
2021;9;LCV;bort;gaz_next;C41R92;moskva;4
2021;9;LCV;bort;gaz_next;C41R92;moskovskaya;1
2021;9;LCV;bort;gaz_next;C41R92;nizhegorodskaya;2
2021;9;LCV;bort;gaz_next;C41R92;omskaya;3
2021;9;LCV;bort;gaz_next;C41R92;orlovskaya;1
2021;9;LCV;bort;gaz_next;C41R92;penzenskaya;1
2021;9;LCV;bort;gaz_next;C41R92;permskiy;5
2021;9;LCV;bort;gaz_next;C41R92;sankt_peterburg;1
2021;9;LCV;bort;gaz_next;C41R92;sverdlovskaya;1
2021;9;LCV;bort;gaz_next;C41R92;stavropolskiy;1
2021;9;LCV;bort;gaz_next;C41R92;tatarstan;9
2021;9;LCV;bort;gaz_next;C41R92;udmurtiya;2
2021;9;LCV;bort;gaz_next;C41R92;ulyanovskaya;1
2021;9;LCV;bort;gaz_next;C41R92;hmao;1
2021;9;LCV;bort;gaz_next;C41R92;chelyabinskaya;2
2021;9;LCV;bort;gaz_next;C42R92;bashkortostan;2
2021;9;LCV;bort;gaz_next;C42R92;zabaykalskiy;1
2021;9;LCV;bort;gaz_next;C42R92;krasnodarskiy;1
2021;9;LCV;bort;gaz_buziness;2310;bashkortostan;1
2021;9;LCV;bort;gaz_buziness;2310;dagestan;1
2021;9;LCV;bort;gaz_buziness;2310;krasnodarskiy;2
2021;9;LCV;bort;gaz_buziness;2310;kurskaya;1
2021;9;LCV;bort;gaz_buziness;2310;moskva;2
2021;9;LCV;bort;gaz_buziness;2310;moskovskaya;6
2021;9;LCV;bort;gaz_buziness;2310;tatarstan;1
2021;9;LCV;bort;gaz_buziness;2310;tyumenskaya;1
2021;9;LCV;bort;gaz_buziness;23107;belgorodskaya;1
2021;9;LCV;bort;gaz_buziness;23107;buryatiya;1
2021;9;LCV;bort;gaz_buziness;23107;zabaykalskiy;1
2021;9;LCV;bort;gaz_buziness;23107;krasnoyarskiy;1
2021;9;LCV;bort;gaz_buziness;23107;moskva;1
2021;9;LCV;bort;gaz_buziness;23107;moskovskaya;1
2021;9;LCV;bort;gaz_buziness;23107;ryazanskaya;1
2021;9;LCV;bort;gaz_buziness;23107;sankt_peterburg;1
2021;9;LCV;bort;gaz_buziness;23107;ulyanovskaya;1
2021;9;LCV;bort;gaz_buziness;23107;chelyabinskaya;1
2021;9;LCV;bort;gaz_buziness;231073;altayskiy;1
2021;9;LCV;bort;gaz_buziness;231073;amurskaya;2
2021;9;LCV;bort;gaz_buziness;231073;arkhangelskaya;1
2021;9;LCV;bort;gaz_buziness;231073;bashkortostan;5
2021;9;LCV;bort;gaz_buziness;231073;belgorodskaya;1
2021;9;LCV;bort;gaz_buziness;231073;volgogradskaya;1
2021;9;LCV;bort;gaz_buziness;231073;vologodskaya;1
2021;9;LCV;bort;gaz_buziness;231073;voronezhskaya;2
2021;9;LCV;bort;gaz_buziness;231073;zabaykalskiy;2
2021;9;LCV;bort;gaz_buziness;231073;irkutskaya;5
2021;9;LCV;bort;gaz_buziness;231073;kaliningradskaya;3
2021;9;LCV;bort;gaz_buziness;231073;kaluzhskaya;2
2021;9;LCV;bort;gaz_buziness;231073;kamchatskiy;1
2021;9;LCV;bort;gaz_buziness;231073;kemerovskaya;2
2021;9;LCV;bort;gaz_buziness;231073;kirovskaya;1
2021;9;LCV;bort;gaz_buziness;231073;komi;2
2021;9;LCV;bort;gaz_buziness;231073;krasnodarskiy;5
2021;9;LCV;bort;gaz_buziness;231073;krasnoyarskiy;12
2021;9;LCV;bort;gaz_buziness;231073;krym;1
2021;9;LCV;bort;gaz_buziness;231073;mariyel;1
2021;9;LCV;bort;gaz_buziness;231073;moskva;18
2021;9;LCV;bort;gaz_buziness;231073;moskovskaya;1
2021;9;LCV;bort;gaz_buziness;231073;nizhegorodskaya;3
2021;9;LCV;bort;gaz_buziness;231073;novgorodskaya;1
2021;9;LCV;bort;gaz_buziness;231073;omskaya;2
2021;9;LCV;bort;gaz_buziness;231073;orenburgskaya;1
2021;9;LCV;bort;gaz_buziness;231073;orlovskaya;1
2021;9;LCV;bort;gaz_buziness;231073;permskiy;2
2021;9;LCV;bort;gaz_buziness;231073;primorskiy;1
2021;9;LCV;bort;gaz_buziness;231073;rostovskaya;1
2021;9;LCV;bort;gaz_buziness;231073;samarskaya;1
2021;9;LCV;bort;gaz_buziness;231073;saratovskaya;4
2021;9;LCV;bort;gaz_buziness;231073;sakhalinskaya;1
2021;9;LCV;bort;gaz_buziness;231073;sverdlovskaya;2
2021;9;LCV;bort;gaz_buziness;231073;stavropolskiy;1
2021;9;LCV;bort;gaz_buziness;231073;tatarstan;3
2021;9;LCV;bort;gaz_buziness;231073;tomskaya;1
2021;9;LCV;bort;gaz_buziness;231073;tyumenskaya;2
2021;9;LCV;bort;gaz_buziness;231073;udmurtiya;4
2021;9;LCV;bort;gaz_buziness;231073;hmao;12
2021;9;LCV;bort;gaz_buziness;231073;chelyabinskaya;3
2021;9;LCV;bort;gaz_buziness;231073;yakutiya;4
2021;9;LCV;bort;gaz_buziness;231073;yanao;2
2021;9;LCV;bort;gaz_buziness;231073;yaroslavskaya;1
2021;9;LCV;bort;gaz_buziness;3302;altayskiy;1
2021;9;LCV;bort;gaz_buziness;3302;amurskaya;1
2021;9;LCV;bort;gaz_buziness;3302;arkhangelskaya;1
2021;9;LCV;bort;gaz_buziness;3302;bashkortostan;7
2021;9;LCV;bort;gaz_buziness;3302;belgorodskaya;1
2021;9;LCV;bort;gaz_buziness;3302;bryanskaya;1
2021;9;LCV;bort;gaz_buziness;3302;vladimirskaya;1
2021;9;LCV;bort;gaz_buziness;3302;volgogradskaya;2
2021;9;LCV;bort;gaz_buziness;3302;vologodskaya;4
2021;9;LCV;bort;gaz_buziness;3302;voronezhskaya;6
2021;9;LCV;bort;gaz_buziness;3302;dagestan;7
2021;9;LCV;bort;gaz_buziness;3302;ivanovskaya;1
2021;9;LCV;bort;gaz_buziness;3302;irkutskaya;2
2021;9;LCV;bort;gaz_buziness;3302;kareliya;2
2021;9;LCV;bort;gaz_buziness;3302;kemerovskaya;5
2021;9;LCV;bort;gaz_buziness;3302;kirovskaya;3
2021;9;LCV;bort;gaz_buziness;3302;krasnodarskiy;9
2021;9;LCV;bort;gaz_buziness;3302;krasnoyarskiy;2
2021;9;LCV;bort;gaz_buziness;3302;kurganskaya;3
2021;9;LCV;bort;gaz_buziness;3302;leningradskaya;3
2021;9;LCV;bort;gaz_buziness;3302;lipetskaya;4
2021;9;LCV;bort;gaz_buziness;3302;moskva;33
2021;9;LCV;bort;gaz_buziness;3302;moskovskaya;23
2021;9;LCV;bort;gaz_buziness;3302;nenetskiy;1
2021;9;LCV;bort;gaz_buziness;3302;nizhegorodskaya;14
2021;9;LCV;bort;gaz_buziness;3302;novosibirskaya;3
2021;9;LCV;bort;gaz_buziness;3302;omskaya;4
